Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Datacenter_1 is starting...
Broker1 is starting...
Entities started.
0.0: Broker1: Cloud Resource List received with 2 resource(s)
0.0: Broker1: Trying to Create VM #27 in Datacenter_0
0.0: Broker1: Trying to Create VM #94 in Datacenter_0
0.0: Broker1: Trying to Create VM #420 in Datacenter_0
0.0: Broker1: Trying to Create VM #71 in Datacenter_0
0.0: Broker1: Trying to Create VM #8 in Datacenter_0
0.0: Broker1: Trying to Create VM #167 in Datacenter_0
0.0: Broker1: Trying to Create VM #455 in Datacenter_0
0.0: Broker1: Trying to Create VM #513 in Datacenter_0
0.0: Broker1: Trying to Create VM #482 in Datacenter_0
0.0: Broker1: Trying to Create VM #140 in Datacenter_0
0.0: Broker1: Trying to Create VM #317 in Datacenter_0
0.0: Broker1: Trying to Create VM #259 in Datacenter_0
0.0: Broker1: Trying to Create VM #367 in Datacenter_0
0.0: Broker1: Trying to Create VM #574 in Datacenter_0
0.0: Broker1: Trying to Create VM #20 in Datacenter_0
0.0: Broker1: Trying to Create VM #217 in Datacenter_0
0.0: Broker1: Trying to Create VM #394 in Datacenter_0
0.0: Broker1: Trying to Create VM #537 in Datacenter_0
0.0: Broker1: Trying to Create VM #551 in Datacenter_0
0.0: Broker1: Trying to Create VM #276 in Datacenter_0
0.0: Broker1: Trying to Create VM #248 in Datacenter_0
0.0: Broker1: Trying to Create VM #431 in Datacenter_0
0.0: Broker1: Trying to Create VM #117 in Datacenter_0
0.0: Broker1: Trying to Create VM #49 in Datacenter_0
0.0: Broker1: Trying to Create VM #198 in Datacenter_0
0.0: Broker1: Trying to Create VM #479 in Datacenter_0
0.0: Broker1: Trying to Create VM #157 in Datacenter_0
0.0: Broker1: Trying to Create VM #318 in Datacenter_0
0.0: Broker1: Trying to Create VM #212 in Datacenter_0
0.0: Broker1: Trying to Create VM #553 in Datacenter_0
0.0: Broker1: Trying to Create VM #193 in Datacenter_0
0.0: Broker1: Trying to Create VM #519 in Datacenter_0
0.0: Broker1: Trying to Create VM #69 in Datacenter_0
0.0: Broker1: Trying to Create VM #435 in Datacenter_0
0.0: Broker1: Trying to Create VM #205 in Datacenter_0
0.0: Broker1: Trying to Create VM #196 in Datacenter_0
0.0: Broker1: Trying to Create VM #468 in Datacenter_0
0.0: Broker1: Trying to Create VM #206 in Datacenter_0
0.0: Broker1: Trying to Create VM #407 in Datacenter_0
0.0: Broker1: Trying to Create VM #438 in Datacenter_0
0.0: Broker1: Trying to Create VM #570 in Datacenter_0
0.0: Broker1: Trying to Create VM #442 in Datacenter_0
0.0: Broker1: Trying to Create VM #429 in Datacenter_0
0.0: Broker1: Trying to Create VM #584 in Datacenter_0
0.0: Broker1: Trying to Create VM #89 in Datacenter_0
0.0: Broker1: Trying to Create VM #191 in Datacenter_0
0.0: Broker1: Trying to Create VM #214 in Datacenter_0
0.0: Broker1: Trying to Create VM #342 in Datacenter_0
0.0: Broker1: Trying to Create VM #476 in Datacenter_0
0.0: Broker1: Trying to Create VM #432 in Datacenter_0
0.0: Broker1: Trying to Create VM #58 in Datacenter_0
0.0: Broker1: Trying to Create VM #567 in Datacenter_0
0.0: Broker1: Trying to Create VM #81 in Datacenter_0
0.0: Broker1: Trying to Create VM #134 in Datacenter_0
0.0: Broker1: Trying to Create VM #275 in Datacenter_0
0.0: Broker1: Trying to Create VM #18 in Datacenter_0
0.0: Broker1: Trying to Create VM #138 in Datacenter_0
0.0: Broker1: Trying to Create VM #70 in Datacenter_0
0.0: Broker1: Trying to Create VM #101 in Datacenter_0
0.0: Broker1: Trying to Create VM #489 in Datacenter_0
0.0: Broker1: Trying to Create VM #314 in Datacenter_0
0.0: Broker1: Trying to Create VM #33 in Datacenter_0
0.0: Broker1: Trying to Create VM #299 in Datacenter_0
0.0: Broker1: Trying to Create VM #316 in Datacenter_0
0.0: Broker1: Trying to Create VM #287 in Datacenter_0
0.0: Broker1: Trying to Create VM #332 in Datacenter_0
0.0: Broker1: Trying to Create VM #424 in Datacenter_0
0.0: Broker1: Trying to Create VM #456 in Datacenter_0
0.0: Broker1: Trying to Create VM #330 in Datacenter_0
0.0: Broker1: Trying to Create VM #218 in Datacenter_0
0.0: Broker1: Trying to Create VM #339 in Datacenter_0
0.0: Broker1: Trying to Create VM #179 in Datacenter_0
0.0: Broker1: Trying to Create VM #309 in Datacenter_0
0.0: Broker1: Trying to Create VM #65 in Datacenter_0
0.0: Broker1: Trying to Create VM #478 in Datacenter_0
0.0: Broker1: Trying to Create VM #156 in Datacenter_0
0.0: Broker1: Trying to Create VM #177 in Datacenter_0
0.0: Broker1: Trying to Create VM #130 in Datacenter_0
0.0: Broker1: Trying to Create VM #343 in Datacenter_0
0.0: Broker1: Trying to Create VM #90 in Datacenter_0
0.0: Broker1: Trying to Create VM #599 in Datacenter_0
0.0: Broker1: Trying to Create VM #516 in Datacenter_0
0.0: Broker1: Trying to Create VM #62 in Datacenter_0
0.0: Broker1: Trying to Create VM #34 in Datacenter_0
0.0: Broker1: Trying to Create VM #113 in Datacenter_0
0.0: Broker1: Trying to Create VM #31 in Datacenter_0
0.0: Broker1: Trying to Create VM #22 in Datacenter_0
0.0: Broker1: Trying to Create VM #377 in Datacenter_0
0.0: Broker1: Trying to Create VM #350 in Datacenter_0
0.0: Broker1: Trying to Create VM #2 in Datacenter_0
0.0: Broker1: Trying to Create VM #326 in Datacenter_0
0.0: Broker1: Trying to Create VM #268 in Datacenter_0
0.0: Broker1: Trying to Create VM #131 in Datacenter_0
0.0: Broker1: Trying to Create VM #189 in Datacenter_0
0.0: Broker1: Trying to Create VM #547 in Datacenter_0
0.0: Broker1: Trying to Create VM #1 in Datacenter_0
0.0: Broker1: Trying to Create VM #255 in Datacenter_0
0.0: Broker1: Trying to Create VM #451 in Datacenter_0
0.0: Broker1: Trying to Create VM #16 in Datacenter_0
0.0: Broker1: Trying to Create VM #588 in Datacenter_0
0.0: Broker1: Trying to Create VM #149 in Datacenter_0
0.0: Broker1: Trying to Create VM #597 in Datacenter_0
0.0: Broker1: Trying to Create VM #533 in Datacenter_0
0.0: Broker1: Trying to Create VM #237 in Datacenter_0
0.0: Broker1: Trying to Create VM #474 in Datacenter_0
0.0: Broker1: Trying to Create VM #402 in Datacenter_0
0.0: Broker1: Trying to Create VM #466 in Datacenter_0
0.0: Broker1: Trying to Create VM #200 in Datacenter_0
0.0: Broker1: Trying to Create VM #409 in Datacenter_0
0.0: Broker1: Trying to Create VM #443 in Datacenter_0
0.0: Broker1: Trying to Create VM #175 in Datacenter_0
0.0: Broker1: Trying to Create VM #440 in Datacenter_0
0.0: Broker1: Trying to Create VM #308 in Datacenter_0
0.0: Broker1: Trying to Create VM #556 in Datacenter_0
0.0: Broker1: Trying to Create VM #25 in Datacenter_0
0.0: Broker1: Trying to Create VM #598 in Datacenter_0
0.0: Broker1: Trying to Create VM #387 in Datacenter_0
0.0: Broker1: Trying to Create VM #106 in Datacenter_0
0.0: Broker1: Trying to Create VM #143 in Datacenter_0
0.0: Broker1: Trying to Create VM #503 in Datacenter_0
0.0: Broker1: Trying to Create VM #260 in Datacenter_0
0.0: Broker1: Trying to Create VM #509 in Datacenter_0
0.0: Broker1: Trying to Create VM #225 in Datacenter_0
0.0: Broker1: Trying to Create VM #359 in Datacenter_0
0.0: Broker1: Trying to Create VM #72 in Datacenter_0
0.0: Broker1: Trying to Create VM #99 in Datacenter_0
0.0: Broker1: Trying to Create VM #411 in Datacenter_0
0.0: Broker1: Trying to Create VM #250 in Datacenter_0
0.0: Broker1: Trying to Create VM #185 in Datacenter_0
0.0: Broker1: Trying to Create VM #538 in Datacenter_0
0.0: Broker1: Trying to Create VM #311 in Datacenter_0
0.0: Broker1: Trying to Create VM #96 in Datacenter_0
0.0: Broker1: Trying to Create VM #13 in Datacenter_0
0.0: Broker1: Trying to Create VM #458 in Datacenter_0
0.0: Broker1: Trying to Create VM #333 in Datacenter_0
0.0: Broker1: Trying to Create VM #180 in Datacenter_0
0.0: Broker1: Trying to Create VM #408 in Datacenter_0
0.0: Broker1: Trying to Create VM #362 in Datacenter_0
0.0: Broker1: Trying to Create VM #416 in Datacenter_0
0.0: Broker1: Trying to Create VM #246 in Datacenter_0
0.0: Broker1: Trying to Create VM #581 in Datacenter_0
0.0: Broker1: Trying to Create VM #52 in Datacenter_0
0.0: Broker1: Trying to Create VM #82 in Datacenter_0
0.0: Broker1: Trying to Create VM #508 in Datacenter_0
0.0: Broker1: Trying to Create VM #240 in Datacenter_0
0.0: Broker1: Trying to Create VM #110 in Datacenter_0
0.0: Broker1: Trying to Create VM #54 in Datacenter_0
0.0: Broker1: Trying to Create VM #481 in Datacenter_0
0.0: Broker1: Trying to Create VM #483 in Datacenter_0
0.0: Broker1: Trying to Create VM #291 in Datacenter_0
0.0: Broker1: Trying to Create VM #385 in Datacenter_0
0.0: Broker1: Trying to Create VM #190 in Datacenter_0
0.0: Broker1: Trying to Create VM #158 in Datacenter_0
0.0: Broker1: Trying to Create VM #85 in Datacenter_0
0.0: Broker1: Trying to Create VM #461 in Datacenter_0
0.0: Broker1: Trying to Create VM #266 in Datacenter_0
0.0: Broker1: Trying to Create VM #67 in Datacenter_0
0.0: Broker1: Trying to Create VM #531 in Datacenter_0
0.0: Broker1: Trying to Create VM #373 in Datacenter_0
0.0: Broker1: Trying to Create VM #315 in Datacenter_0
0.0: Broker1: Trying to Create VM #532 in Datacenter_0
0.0: Broker1: Trying to Create VM #572 in Datacenter_0
0.0: Broker1: Trying to Create VM #577 in Datacenter_0
0.0: Broker1: Trying to Create VM #50 in Datacenter_0
0.0: Broker1: Trying to Create VM #26 in Datacenter_0
0.0: Broker1: Trying to Create VM #84 in Datacenter_0
0.0: Broker1: Trying to Create VM #220 in Datacenter_0
0.0: Broker1: Trying to Create VM #127 in Datacenter_0
0.0: Broker1: Trying to Create VM #141 in Datacenter_0
0.0: Broker1: Trying to Create VM #64 in Datacenter_0
0.0: Broker1: Trying to Create VM #585 in Datacenter_0
0.0: Broker1: Trying to Create VM #463 in Datacenter_0
0.0: Broker1: Trying to Create VM #471 in Datacenter_0
0.0: Broker1: Trying to Create VM #161 in Datacenter_0
0.0: Broker1: Trying to Create VM #57 in Datacenter_0
