Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Datacenter_1 is starting...
Broker1 is starting...
Entities started.
0.0: Broker1: Cloud Resource List received with 2 resource(s)
0.0: Broker1: Trying to Create VM #351 in Datacenter_0
0.0: Broker1: Trying to Create VM #298 in Datacenter_0
0.0: Broker1: Trying to Create VM #595 in Datacenter_0
0.0: Broker1: Trying to Create VM #411 in Datacenter_0
0.0: Broker1: Trying to Create VM #361 in Datacenter_0
0.0: Broker1: Trying to Create VM #261 in Datacenter_0
0.0: Broker1: Trying to Create VM #520 in Datacenter_0
0.0: Broker1: Trying to Create VM #459 in Datacenter_0
0.0: Broker1: Trying to Create VM #266 in Datacenter_0
0.0: Broker1: Trying to Create VM #527 in Datacenter_0
0.0: Broker1: Trying to Create VM #305 in Datacenter_0
0.0: Broker1: Trying to Create VM #597 in Datacenter_0
0.0: Broker1: Trying to Create VM #262 in Datacenter_0
0.0: Broker1: Trying to Create VM #452 in Datacenter_0
0.0: Broker1: Trying to Create VM #28 in Datacenter_0
0.0: Broker1: Trying to Create VM #112 in Datacenter_0
0.0: Broker1: Trying to Create VM #132 in Datacenter_0
0.0: Broker1: Trying to Create VM #499 in Datacenter_0
0.0: Broker1: Trying to Create VM #314 in Datacenter_0
0.0: Broker1: Trying to Create VM #399 in Datacenter_0
0.0: Broker1: Trying to Create VM #320 in Datacenter_0
0.0: Broker1: Trying to Create VM #176 in Datacenter_0
0.0: Broker1: Trying to Create VM #446 in Datacenter_0
0.0: Broker1: Trying to Create VM #488 in Datacenter_0
0.0: Broker1: Trying to Create VM #553 in Datacenter_0
0.0: Broker1: Trying to Create VM #100 in Datacenter_0
0.0: Broker1: Trying to Create VM #76 in Datacenter_0
0.0: Broker1: Trying to Create VM #531 in Datacenter_0
0.0: Broker1: Trying to Create VM #174 in Datacenter_0
0.0: Broker1: Trying to Create VM #353 in Datacenter_0
0.0: Broker1: Trying to Create VM #173 in Datacenter_0
0.0: Broker1: Trying to Create VM #340 in Datacenter_0
0.0: Broker1: Trying to Create VM #52 in Datacenter_0
0.0: Broker1: Trying to Create VM #466 in Datacenter_0
0.0: Broker1: Trying to Create VM #421 in Datacenter_0
0.0: Broker1: Trying to Create VM #585 in Datacenter_0
0.0: Broker1: Trying to Create VM #13 in Datacenter_0
0.0: Broker1: Trying to Create VM #402 in Datacenter_0
0.0: Broker1: Trying to Create VM #389 in Datacenter_0
0.0: Broker1: Trying to Create VM #91 in Datacenter_0
0.0: Broker1: Trying to Create VM #363 in Datacenter_0
0.0: Broker1: Trying to Create VM #124 in Datacenter_0
0.0: Broker1: Trying to Create VM #51 in Datacenter_0
0.0: Broker1: Trying to Create VM #275 in Datacenter_0
0.0: Broker1: Trying to Create VM #111 in Datacenter_0
0.0: Broker1: Trying to Create VM #12 in Datacenter_0
0.0: Broker1: Trying to Create VM #544 in Datacenter_0
0.0: Broker1: Trying to Create VM #546 in Datacenter_0
0.0: Broker1: Trying to Create VM #56 in Datacenter_0
0.0: Broker1: Trying to Create VM #249 in Datacenter_0
0.0: Broker1: Trying to Create VM #308 in Datacenter_0
0.0: Broker1: Trying to Create VM #368 in Datacenter_0
0.0: Broker1: Trying to Create VM #524 in Datacenter_0
0.0: Broker1: Trying to Create VM #560 in Datacenter_0
0.0: Broker1: Trying to Create VM #375 in Datacenter_0
0.0: Broker1: Trying to Create VM #221 in Datacenter_0
0.0: Broker1: Trying to Create VM #147 in Datacenter_0
0.0: Broker1: Trying to Create VM #516 in Datacenter_0
0.0: Broker1: Trying to Create VM #6 in Datacenter_0
0.0: Broker1: Trying to Create VM #78 in Datacenter_0
0.0: Broker1: Trying to Create VM #241 in Datacenter_0
0.0: Broker1: Trying to Create VM #65 in Datacenter_0
0.0: Broker1: Trying to Create VM #135 in Datacenter_0
0.0: Broker1: Trying to Create VM #240 in Datacenter_0
0.0: Broker1: Trying to Create VM #19 in Datacenter_0
0.0: Broker1: Trying to Create VM #443 in Datacenter_0
0.0: Broker1: Trying to Create VM #62 in Datacenter_0
0.0: Broker1: Trying to Create VM #303 in Datacenter_0
0.0: Broker1: Trying to Create VM #541 in Datacenter_0
0.0: Broker1: Trying to Create VM #95 in Datacenter_0
0.0: Broker1: Trying to Create VM #185 in Datacenter_0
0.0: Broker1: Trying to Create VM #9 in Datacenter_0
0.0: Broker1: Trying to Create VM #287 in Datacenter_0
0.0: Broker1: Trying to Create VM #416 in Datacenter_0
0.0: Broker1: Trying to Create VM #215 in Datacenter_0
0.0: Broker1: Trying to Create VM #202 in Datacenter_0
0.0: Broker1: Trying to Create VM #242 in Datacenter_0
0.0: Broker1: Trying to Create VM #319 in Datacenter_0
0.0: Broker1: Trying to Create VM #235 in Datacenter_0
0.0: Broker1: Trying to Create VM #93 in Datacenter_0
0.0: Broker1: Trying to Create VM #192 in Datacenter_0
0.0: Broker1: Trying to Create VM #453 in Datacenter_0
0.0: Broker1: Trying to Create VM #442 in Datacenter_0
0.0: Broker1: Trying to Create VM #194 in Datacenter_0
0.0: Broker1: Trying to Create VM #251 in Datacenter_0
0.0: Broker1: Trying to Create VM #209 in Datacenter_0
0.0: Broker1: Trying to Create VM #63 in Datacenter_0
0.0: Broker1: Trying to Create VM #197 in Datacenter_0
0.0: Broker1: Trying to Create VM #570 in Datacenter_0
0.0: Broker1: Trying to Create VM #574 in Datacenter_0
0.0: Broker1: Trying to Create VM #259 in Datacenter_0
0.0: Broker1: Trying to Create VM #426 in Datacenter_0
0.0: Broker1: Trying to Create VM #588 in Datacenter_0
0.0: Broker1: Trying to Create VM #365 in Datacenter_0
0.0: Broker1: Trying to Create VM #542 in Datacenter_0
0.0: Broker1: Trying to Create VM #106 in Datacenter_0
0.0: Broker1: Trying to Create VM #271 in Datacenter_0
0.0: Broker1: Trying to Create VM #395 in Datacenter_0
0.0: Broker1: Trying to Create VM #158 in Datacenter_0
0.0: Broker1: Trying to Create VM #543 in Datacenter_0
0.0: Broker1: Trying to Create VM #21 in Datacenter_0
0.0: Broker1: Trying to Create VM #278 in Datacenter_0
0.0: Broker1: Trying to Create VM #193 in Datacenter_0
0.0: Broker1: Trying to Create VM #311 in Datacenter_0
0.0: Broker1: Trying to Create VM #165 in Datacenter_0
0.0: Broker1: Trying to Create VM #301 in Datacenter_0
0.0: Broker1: Trying to Create VM #243 in Datacenter_0
0.0: Broker1: Trying to Create VM #199 in Datacenter_0
0.0: Broker1: Trying to Create VM #563 in Datacenter_0
0.0: Broker1: Trying to Create VM #534 in Datacenter_0
0.0: Broker1: Trying to Create VM #279 in Datacenter_0
0.0: Broker1: Trying to Create VM #36 in Datacenter_0
0.0: Broker1: Trying to Create VM #427 in Datacenter_0
0.0: Broker1: Trying to Create VM #598 in Datacenter_0
0.0: Broker1: Trying to Create VM #152 in Datacenter_0
0.0: Broker1: Trying to Create VM #205 in Datacenter_0
0.0: Broker1: Trying to Create VM #498 in Datacenter_0
0.0: Broker1: Trying to Create VM #492 in Datacenter_0
0.0: Broker1: Trying to Create VM #101 in Datacenter_0
0.0: Broker1: Trying to Create VM #17 in Datacenter_0
0.0: Broker1: Trying to Create VM #30 in Datacenter_0
0.0: Broker1: Trying to Create VM #155 in Datacenter_0
0.0: Broker1: Trying to Create VM #578 in Datacenter_0
0.0: Broker1: Trying to Create VM #239 in Datacenter_0
0.0: Broker1: Trying to Create VM #381 in Datacenter_0
0.0: Broker1: Trying to Create VM #346 in Datacenter_0
0.0: Broker1: Trying to Create VM #392 in Datacenter_0
0.0: Broker1: Trying to Create VM #518 in Datacenter_0
0.0: Broker1: Trying to Create VM #444 in Datacenter_0
0.0: Broker1: Trying to Create VM #79 in Datacenter_0
0.0: Broker1: Trying to Create VM #394 in Datacenter_0
0.0: Broker1: Trying to Create VM #388 in Datacenter_0
0.0: Broker1: Trying to Create VM #326 in Datacenter_0
0.0: Broker1: Trying to Create VM #258 in Datacenter_0
0.0: Broker1: Trying to Create VM #461 in Datacenter_0
0.0: Broker1: Trying to Create VM #141 in Datacenter_0
0.0: Broker1: Trying to Create VM #133 in Datacenter_0
0.0: Broker1: Trying to Create VM #188 in Datacenter_0
0.0: Broker1: Trying to Create VM #200 in Datacenter_0
0.0: Broker1: Trying to Create VM #120 in Datacenter_0
0.0: Broker1: Trying to Create VM #575 in Datacenter_0
0.0: Broker1: Trying to Create VM #496 in Datacenter_0
0.0: Broker1: Trying to Create VM #302 in Datacenter_0
0.0: Broker1: Trying to Create VM #454 in Datacenter_0
0.0: Broker1: Trying to Create VM #58 in Datacenter_0
0.0: Broker1: Trying to Create VM #5 in Datacenter_0
0.0: Broker1: Trying to Create VM #171 in Datacenter_0
0.0: Broker1: Trying to Create VM #109 in Datacenter_0
0.0: Broker1: Trying to Create VM #295 in Datacenter_0
0.0: Broker1: Trying to Create VM #212 in Datacenter_0
0.0: Broker1: Trying to Create VM #593 in Datacenter_0
0.0: Broker1: Trying to Create VM #96 in Datacenter_0
0.0: Broker1: Trying to Create VM #210 in Datacenter_0
0.0: Broker1: Trying to Create VM #500 in Datacenter_0
0.0: Broker1: Trying to Create VM #403 in Datacenter_0
0.0: Broker1: Trying to Create VM #161 in Datacenter_0
0.0: Broker1: Trying to Create VM #440 in Datacenter_0
0.0: Broker1: Trying to Create VM #336 in Datacenter_0
0.0: Broker1: Trying to Create VM #288 in Datacenter_0
0.0: Broker1: Trying to Create VM #450 in Datacenter_0
0.0: Broker1: Trying to Create VM #14 in Datacenter_0
0.0: Broker1: Trying to Create VM #573 in Datacenter_0
0.0: Broker1: Trying to Create VM #551 in Datacenter_0
0.0: Broker1: Trying to Create VM #86 in Datacenter_0
0.0: Broker1: Trying to Create VM #405 in Datacenter_0
0.0: Broker1: Trying to Create VM #530 in Datacenter_0
0.0: Broker1: Trying to Create VM #4 in Datacenter_0
0.0: Broker1: Trying to Create VM #458 in Datacenter_0
0.0: Broker1: Trying to Create VM #47 in Datacenter_0
0.0: Broker1: Trying to Create VM #10 in Datacenter_0
0.0: Broker1: Trying to Create VM #473 in Datacenter_0
0.0: Broker1: Trying to Create VM #92 in Datacenter_0
0.0: Broker1: Trying to Create VM #509 in Datacenter_0
0.0: Broker1: Trying to Create VM #87 in Datacenter_0
0.0: Broker1: Trying to Create VM #131 in Datacenter_0
0.0: Broker1: Trying to Create VM #41 in Datacenter_0
0.0: Broker1: Trying to Create VM #201 in Datacenter_0
0.0: Broker1: Trying to Create VM #180 in Datacenter_0
0.0: Broker1: Trying to Create VM #214 in Datacenter_0
0.0: Broker1: Trying to Create VM #487 in Datacenter_0
0.0: Broker1: Trying to Create VM #136 in Datacenter_0
0.0: Broker1: Trying to Create VM #382 in Datacenter_0
0.0: Broker1: Trying to Create VM #257 in Datacenter_0
0.0: Broker1: Trying to Create VM #463 in Datacenter_0
0.0: Broker1: Trying to Create VM #439 in Datacenter_0
0.0: Broker1: Trying to Create VM #549 in Datacenter_0
0.0: Broker1: Trying to Create VM #599 in Datacenter_0
0.0: Broker1: Trying to Create VM #332 in Datacenter_0
0.0: Broker1: Trying to Create VM #247 in Datacenter_0
0.0: Broker1: Trying to Create VM #177 in Datacenter_0
0.0: Broker1: Trying to Create VM #555 in Datacenter_0
0.0: Broker1: Trying to Create VM #113 in Datacenter_0
0.0: Broker1: Trying to Create VM #434 in Datacenter_0
0.0: Broker1: Trying to Create VM #24 in Datacenter_0
0.0: Broker1: Trying to Create VM #358 in Datacenter_0
0.0: Broker1: Trying to Create VM #208 in Datacenter_0
0.0: Broker1: Trying to Create VM #347 in Datacenter_0
0.0: Broker1: Trying to Create VM #77 in Datacenter_0
0.0: Broker1: Trying to Create VM #49 in Datacenter_0
0.0: Broker1: Trying to Create VM #398 in Datacenter_0
0.0: Broker1: Trying to Create VM #38 in Datacenter_0
0.0: Broker1: Trying to Create VM #103 in Datacenter_0
0.0: Broker1: Trying to Create VM #352 in Datacenter_0
0.0: Broker1: Trying to Create VM #513 in Datacenter_0
0.0: Broker1: Trying to Create VM #354 in Datacenter_0
0.0: Broker1: Trying to Create VM #495 in Datacenter_0
0.0: Broker1: Trying to Create VM #568 in Datacenter_0
0.0: Broker1: Trying to Create VM #50 in Datacenter_0
0.0: Broker1: Trying to Create VM #318 in Datacenter_0
0.0: Broker1: Trying to Create VM #456 in Datacenter_0
0.0: Broker1: Trying to Create VM #123 in Datacenter_0
0.0: Broker1: Trying to Create VM #225 in Datacenter_0
0.0: Broker1: Trying to Create VM #594 in Datacenter_0
0.0: Broker1: Trying to Create VM #360 in Datacenter_0
0.0: Broker1: Trying to Create VM #525 in Datacenter_0
0.0: Broker1: Trying to Create VM #565 in Datacenter_0
0.0: Broker1: Trying to Create VM #373 in Datacenter_0
0.0: Broker1: Trying to Create VM #157 in Datacenter_0
0.0: Broker1: Trying to Create VM #97 in Datacenter_0
0.0: Broker1: Trying to Create VM #198 in Datacenter_0
0.0: Broker1: Trying to Create VM #116 in Datacenter_0
0.0: Broker1: Trying to Create VM #329 in Datacenter_0
0.0: Broker1: Trying to Create VM #328 in Datacenter_0
0.0: Broker1: Trying to Create VM #256 in Datacenter_0
0.0: Broker1: Trying to Create VM #528 in Datacenter_0
0.0: Broker1: Trying to Create VM #494 in Datacenter_0
0.0: Broker1: Trying to Create VM #548 in Datacenter_0
0.0: Broker1: Trying to Create VM #46 in Datacenter_0
0.0: Broker1: Trying to Create VM #216 in Datacenter_0
0.0: Broker1: Trying to Create VM #485 in Datacenter_0
0.0: Broker1: Trying to Create VM #268 in Datacenter_0
0.0: Broker1: Trying to Create VM #69 in Datacenter_0
0.0: Broker1: Trying to Create VM #511 in Datacenter_0
0.0: Broker1: Trying to Create VM #300 in Datacenter_0
0.0: Broker1: Trying to Create VM #428 in Datacenter_0
0.0: Broker1: Trying to Create VM #404 in Datacenter_0
0.0: Broker1: Trying to Create VM #483 in Datacenter_0
0.0: Broker1: Trying to Create VM #445 in Datacenter_0
0.0: Broker1: Trying to Create VM #350 in Datacenter_0
0.0: Broker1: Trying to Create VM #501 in Datacenter_0
0.0: Broker1: Trying to Create VM #213 in Datacenter_0
0.0: Broker1: Trying to Create VM #433 in Datacenter_0
0.0: Broker1: Trying to Create VM #164 in Datacenter_0
0.0: Broker1: Trying to Create VM #118 in Datacenter_0
0.0: Broker1: Trying to Create VM #238 in Datacenter_0
0.0: Broker1: Trying to Create VM #18 in Datacenter_0
0.0: Broker1: Trying to Create VM #338 in Datacenter_0
0.0: Broker1: Trying to Create VM #60 in Datacenter_0
0.0: Broker1: Trying to Create VM #504 in Datacenter_0
0.0: Broker1: Trying to Create VM #474 in Datacenter_0
0.0: Broker1: Trying to Create VM #128 in Datacenter_0
0.0: Broker1: Trying to Create VM #478 in Datacenter_0
0.0: Broker1: Trying to Create VM #207 in Datacenter_0
0.0: Broker1: Trying to Create VM #526 in Datacenter_0
0.0: Broker1: Trying to Create VM #493 in Datacenter_0
0.0: Broker1: Trying to Create VM #431 in Datacenter_0
0.0: Broker1: Trying to Create VM #412 in Datacenter_0
0.0: Broker1: Trying to Create VM #150 in Datacenter_0
0.0: Broker1: Trying to Create VM #293 in Datacenter_0
0.0: Broker1: Trying to Create VM #324 in Datacenter_0
0.0: Broker1: Trying to Create VM #364 in Datacenter_0
0.0: Broker1: Trying to Create VM #170 in Datacenter_0
0.0: Broker1: Trying to Create VM #166 in Datacenter_0
0.0: Broker1: Trying to Create VM #167 in Datacenter_0
0.0: Broker1: Trying to Create VM #218 in Datacenter_0
0.0: Broker1: Trying to Create VM #94 in Datacenter_0
0.0: Broker1: Trying to Create VM #110 in Datacenter_0
0.0: Broker1: Trying to Create VM #273 in Datacenter_0
0.0: Broker1: Trying to Create VM #222 in Datacenter_0
0.0: Broker1: Trying to Create VM #1 in Datacenter_0
0.0: Broker1: Trying to Create VM #482 in Datacenter_0
0.0: Broker1: Trying to Create VM #99 in Datacenter_0
0.0: Broker1: Trying to Create VM #556 in Datacenter_0
0.0: Broker1: Trying to Create VM #29 in Datacenter_0
0.0: Broker1: Trying to Create VM #35 in Datacenter_0
0.0: Broker1: Trying to Create VM #535 in Datacenter_0
0.0: Broker1: Trying to Create VM #137 in Datacenter_0
0.0: Broker1: Trying to Create VM #429 in Datacenter_0
0.0: Broker1: Trying to Create VM #127 in Datacenter_0
0.0: Broker1: Trying to Create VM #67 in Datacenter_0
0.0: Broker1: Trying to Create VM #536 in Datacenter_0
0.0: Broker1: Trying to Create VM #16 in Datacenter_0
0.0: Broker1: Trying to Create VM #345 in Datacenter_0
0.0: Broker1: Trying to Create VM #385 in Datacenter_0
0.0: Broker1: Trying to Create VM #43 in Datacenter_0
0.0: Broker1: Trying to Create VM #73 in Datacenter_0
0.0: Broker1: Trying to Create VM #68 in Datacenter_0
0.0: Broker1: Trying to Create VM #134 in Datacenter_0
0.0: Broker1: Trying to Create VM #80 in Datacenter_0
0.0: Broker1: Trying to Create VM #362 in Datacenter_0
0.0: Broker1: Trying to Create VM #252 in Datacenter_0
0.0: Broker1: Trying to Create VM #407 in Datacenter_0
0.0: Broker1: Trying to Create VM #280 in Datacenter_0
0.0: Broker1: Trying to Create VM #274 in Datacenter_0
0.0: Broker1: Trying to Create VM #552 in Datacenter_0
0.0: Broker1: Trying to Create VM #8 in Datacenter_0
0.0: Broker1: Trying to Create VM #547 in Datacenter_0
0.0: Broker1: Trying to Create VM #406 in Datacenter_0
0.0: Broker1: Trying to Create VM #522 in Datacenter_0
0.0: Broker1: Trying to Create VM #589 in Datacenter_0
0.0: Broker1: Trying to Create VM #460 in Datacenter_0
0.0: Broker1: Trying to Create VM #510 in Datacenter_0
0.0: Broker1: Trying to Create VM #514 in Datacenter_0
0.0: Broker1: Trying to Create VM #126 in Datacenter_0
0.0: Broker1: Trying to Create VM #263 in Datacenter_0
0.0: Broker1: Trying to Create VM #71 in Datacenter_0
